"time","heatCapacitor.T","filter.y","idealPump.V_flow","idealPump.w","pipe.Q_flow","pipe.volumeFlow","pipe.V_flow","prescribedHeatFlow.Q_flow","speed.w"
650,322.9996612184398,4.743666472350973,0.188817662609711,0.3609235474369149,4.743664701163141,0.188817662609711,0.188817662609711,4.743666472350973,0.3609235474369149
655,322.9996699309193,4.585371031455479,0.1813722730826455,0.3525676204367909,4.585369276801828,0.1813722730826455,0.1813722730826455,4.585371031455479,0.3525676204367909
660,322.9996783937863,4.431378675037955,0.174218575737159,0.3444265443893114,4.431377028060183,0.174218575737159,0.174218575737159,4.431378675037955,0.3444265443893114
660,322.9996783937863,4.431378675037955,0.174218575737159,0.3444265443893114,4.431377028060183,0.174218575737159,0.174218575737159,4.431378675037955,0.3444265443893114
665,322.9996866187854,4.281639818187573,0.1673450073058825,0.3364936684874795,4.281638200920781,0.1673450073058825,0.1673450073058825,4.281639818187573,0.3364936684874795
670,322.9996945917859,4.136098699671793,0.1607409199477667,0.3287631134954834,4.136097133438398,0.1607409199477667,0.1607409199477667,4.136098699671793,0.3287631134954834
675,322.9997023365153,3.994697407472531,0.1543959627245623,0.3212290830442259,3.994695879102096,0.1543959627245623,0.1543959627245623,3.994697407472531,0.3212290830442259
680,322.9997098569401,3.857371050432501,0.1482999902135437,0.3138857540373461,3.85736957145275,0.1482999902135437,0.1482999902135437,3.857371050432501,0.3138857540373461
685,322.9997171462248,3.724052319292805,0.1424430405188056,0.3067272433726611,3.724050886277155,0.1424430405188056,0.1424430405188056,3.724052319292805,0.3067272433726611
690,322.9997242427439,3.594671644918063,0.1368163753846981,0.2997488994004487,3.594670241797417,0.1368163753846981,0.1368163753846981,3.594671644918063,0.2997488994004487
690,322.9997242427439,3.594671644918063,0.1368163753846981,0.2997488994004487,3.594670241797417,0.1368163753846981,0.1368163753846981,3.594671644918063,0.2997488994004487
695,322.9997406757499,3.470680019054036,0.1314789556999804,0.2930316757577789,3.470674828780886,0.1314789556999804,0.1314789556999804,3.470680019054036,0.2930316757577789
700,322.9997752273284,3.359243918033754,0.1267349148911158,0.2869765077901851,3.3592317340661,0.1267349148911158,0.1267349148911158,3.359243918033754,0.2869765077901851
